created_at,suburb,time,status,location,area,Minimum Temperature,Maximum Temperature,Rainfall,Evaporation,Sunshine,Direction Max Wind Gust,Speed Max Wind Gust,Time Max Wind Gust
2023-12-22 02:40:56+00:00,Parkerville,10:40:00,WATCH AND ACT,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-22 04:38:39+00:00,Parkerville,12:38:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-22 07:25:43+00:00,Parkerville,15:25:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-22 09:30:45+00:00,Parkerville,17:30:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-22 11:13:12+00:00,Parkerville,19:13:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-25 02:12:56+00:00,Parkerville,10:12:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,19.2,38.7,NULL,NULL,NULL,ESE,56,6:39
2023-12-25 06:53:51+00:00,Parkerville,14:53:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,19.2,38.7,NULL,NULL,NULL,ESE,56,6:39
2023-12-23 02:01:42+00:00,Parkerville,10:01:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,18.3,36.0,NULL,NULL,NULL,E,59,23:34
2023-12-23 07:28:21+00:00,Parkerville,15:28:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,18.3,36.0,NULL,NULL,NULL,E,59,23:34
2023-12-24 03:03:46+00:00,Parkerville,11:03:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,14.8,36.0,NULL,NULL,NULL,E,78,1:32
2023-12-24 08:05:57+00:00,Parkerville,16:05:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,14.8,36.0,NULL,NULL,NULL,E,78,1:32
2023-12-21 01:56:52+00:00,Parkerville,9:56:00,EMERGENCY WARNING,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 02:05:43+00:00,Parkerville,10:05:00,EMERGENCY WARNING,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 02:26:51+00:00,Parkerville,10:26:00,EMERGENCY WARNING,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 02:33:02+00:00,Parkerville,10:33:00,EMERGENCY WARNING,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 02:58:27+00:00,Parkerville,10:58:00,EMERGENCY WARNING,"HOVEA, PARKERVILLE and STONEVILLE",SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 03:18:35+00:00,Parkerville,11:18:00,EMERGENCY WARNING,"HOVEA, PARKERVILLE and STONEVILLE",SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 03:42:53+00:00,Parkerville,11:42:00,EMERGENCY WARNING,"HOVEA, PARKERVILLE and STONEVILLE",SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 04:22:09+00:00,Parkerville,12:22:00,EMERGENCY WARNING,"HOVEA, PARKERVILLE and STONEVILLE",SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 05:38:56+00:00,Parkerville,13:38:00,EMERGENCY WARNING,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 05:55:50+00:00,Parkerville,13:55:00,EMERGENCY WARNING,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 06:45:35+00:00,Parkerville,14:45:00,WATCH AND ACT,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 08:04:13+00:00,Parkerville,16:04:00,WATCH AND ACT,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 08:17:16+00:00,Parkerville,16:17:00,WATCH AND ACT,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 08:58:29+00:00,Parkerville,16:58:00,WATCH AND ACT,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 11:00:47+00:00,Parkerville,19:00:00,WATCH AND ACT,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 12:58:21+00:00,Parkerville,20:58:00,WATCH AND ACT,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 14:50:17+00:00,Parkerville,22:50:00,WATCH AND ACT,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 16:59:15+00:00,Parkerville,0:59:00,WATCH AND ACT,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 18:56:36+00:00,Parkerville,2:56:00,WATCH AND ACT,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 20:44:09+00:00,Parkerville,4:44:00,WATCH AND ACT,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 22:44:12+00:00,Parkerville,6:44:00,WATCH AND ACT,PARKERVILLE,SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-26 02:59:22+00:00,Parkerville,10:59:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,19.7,28.6,NULL,NULL,NULL,SW,44,14:57
2023-12-26 08:55:07+00:00,Parkerville,16:55:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,19.7,28.6,NULL,NULL,NULL,SW,44,14:57
2023-12-27 02:12:51+00:00,Parkerville,10:12:00,BURNT,PARKERVILLE,SHIRE OF MUNDARING,15.6,28.0,NULL,NULL,NULL,E,50,23:18
2024-02-14 05:06:24+00:00,Parkerville,13:06:00,ADVICE,PARKERVILLE,SHIRE OF MUNDARING,15.3,36.8,NULL,NULL,NULL,ESE,63,4:20
2024-02-14 07:36:28+00:00,Parkerville,15:36:00,BURNT,PARKERVILLE,SHIRE OF MUNDARING,15.3,36.8,NULL,NULL,NULL,ESE,63,4:20
2023-12-21 16:48:51+00:00,Parmelia,0:48:00,ADVICE,"BERTRAM, KWINANA TOWN CENTRE, ORELIA, PARMELIA, POSTANS and THE SPECTACLES",CITY OF KWINANA,23.0,35.0,0.0,NULL,NULL,ESE,56,0:16
2024-02-09 00:51:59+00:00,Perth Airport,8:51:00,ADVICE,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",TOWN of BASSENDEAN and CITIES of BELMONT and SWAN,18.8,43.4,0.0,14.2,12.5,ENE,46,7:17
2024-02-09 02:32:18+00:00,Perth Airport,10:32:00,ADVICE,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",TOWN of BASSENDEAN and CITIES of BELMONT and SWAN,18.8,43.4,0.0,14.2,12.5,ENE,46,7:17
2024-02-09 03:55:32+00:00,Perth Airport,11:55:00,ADVICE,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",TOWN of BASSENDEAN and CITIES of BELMONT and SWAN,18.8,43.4,0.0,14.2,12.5,ENE,46,7:17
2024-02-09 07:39:41+00:00,Perth Airport,15:39:00,BURNT,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",CITIES of BELMONT and SWAN,18.8,43.4,0.0,14.2,12.5,ENE,46,7:17
2024-02-08 22:05:59+00:00,Perth Airport,6:05:00,WATCH AND ACT,"HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD",CITY OF SWAN and SHIRE OF KALAMUNDA,15.4,41.1,0.0,11.8,12.7,ENE,50,12:21
2024-02-08 23:34:14+00:00,Perth Airport,7:34:00,WATCH AND ACT,"PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD",CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA,15.4,41.1,0.0,11.8,12.7,ENE,50,12:21
2024-01-15 01:31:30+00:00,Pinjar,9:31:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,21.3,38.1,0.0,NULL,NULL,WSW,43,13:19
2024-01-15 01:55:24+00:00,Pinjar,9:55:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,21.3,38.1,0.0,NULL,NULL,WSW,43,13:19
2024-01-15 02:56:01+00:00,Pinjar,10:56:00,BURNT,Gnangara-Moore River State Forest near Pinjar,CITY OF WANNEROO and SHIRE OF CHITTERING,21.3,38.1,0.0,NULL,NULL,WSW,43,13:19
2024-01-15 04:12:41+00:00,Pinjar,12:12:00,ADVICE,"BAMBUN, MUCHEA, PINJAR, YANCHEP, YEAL",CITY OF WANNEROO and the SHIRES OF GINGIN and CHITTERING,21.3,38.1,0.0,NULL,NULL,WSW,43,13:19
2024-01-15 04:41:49+00:00,Pinjar,12:41:00,ADVICE,"BAMBUN, MUCHEA, PINJAR, YANCHEP, YEAL",CITY OF WANNEROO and the SHIRES OF GINGIN and CHITTERING.,21.3,38.1,0.0,NULL,NULL,WSW,43,13:19
2024-01-22 06:35:24+00:00,Pinjar,14:35:00,ADVICE,MUCHEA and PINJAR,SHIRE OF CHITTERING and CITY OF WANNEROO,14.8,30.4,0.0,NULL,NULL,WSW,48,14:25
2024-01-13 04:25:28+00:00,Pinjar,12:25:00,ADVICE,Gnangara-Moore River State Forest near Pinjar,CITY OF WANNEROO and SHIRE OF CHITTERING,24.5,43.0,3.0,NULL,NULL,E,44,3:04
2024-01-13 07:34:48+00:00,Pinjar,15:34:00,ADVICE,Gnangara-Moore River State Forest near Pinjar,CITY OF WANNEROO and SHIRE OF CHITTERING,24.5,43.0,3.0,NULL,NULL,E,44,3:04
2024-01-14 02:05:19+00:00,Pinjar,10:05:00,ADVICE,Gnangara-Moore River State Forest near Pinjar,CITY OF WANNEROO and SHIRE OF CHITTERING,19.6,41.0,0.0,NULL,NULL,ENE,52,11:58
2024-01-14 05:32:47+00:00,Pinjar,13:32:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES of CHITTERING and GINGIN and CITY of WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52,11:58
2024-01-14 07:29:30+00:00,Pinjar,15:29:00,ADVICE,Gnangara-Moore River State Forest near Pinjar,CITY OF WANNEROO and SHIRE OF CHITTERING,19.6,41.0,0.0,NULL,NULL,ENE,52,11:58
2024-01-14 07:41:57+00:00,Pinjar,15:41:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES of CHITTERING and GINGIN and CITY of WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52,11:58
2024-01-14 09:44:36+00:00,Pinjar,17:44:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52,11:58
2024-01-14 11:46:46+00:00,Pinjar,19:46:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52,11:58
2024-01-14 13:45:24+00:00,Pinjar,21:45:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52,11:58
2024-01-14 15:39:59+00:00,Pinjar,23:39:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52,11:58
2024-01-14 17:05:09+00:00,Pinjar,1:05:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52,11:58
2024-01-14 19:48:03+00:00,Pinjar,3:48:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52,11:58
2024-01-14 21:43:20+00:00,Pinjar,5:43:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52,11:58
2024-01-14 23:37:58+00:00,Pinjar,7:37:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52,11:58
2024-01-23 02:42:54+00:00,Pinjar,10:42:00,BURNT,MUCHEA and PINJAR,SHIRE OF CHITTERING and CITY OF WANNEROO,15.3,30.0,0.0,NULL,NULL,WSW,48,14:27
2024-02-28 06:28:14+00:00,Pinjar,14:28:00,WATCH AND ACT,"NEERABUP, NOWERGUP and PINJAR",CITY OF WANNEROO,13.2,28.4,0.0,NULL,NULL,SSW,52,14:59
2023-12-08 02:43:22+00:00,Postans,10:43:00,BURNT,POSTANS,CITY OF KWINANA,13.1,26.1,0.0,7.4,13.0,SW,56,14:54
2023-12-08 19:28:25+00:00,Postans,3:28:00,ADVICE,"POSTANS, MANDOGALUP and ANKETELL",CITY OF KWINANA,13.1,26.1,0.0,7.4,13.0,SW,56,14:54
2023-12-08 21:41:25+00:00,Postans,5:41:00,ADVICE,"POSTANS, MANDOGALUP and ANKETELL",CITY OF KWINANA,13.1,26.1,0.0,7.4,13.0,SW,56,14:54
2023-12-22 01:01:15+00:00,Postans,9:01:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,20.0,31.8,0.0,12.6,12.6,ENE,37,0:50
2023-12-22 07:09:45+00:00,Postans,15:09:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,20.0,31.8,0.0,12.6,12.6,ENE,37,0:50
2023-12-25 02:24:46+00:00,Postans,10:24:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,20.0,37.5,0.0,9.4,12.0,SW,41,16:16
2023-12-25 07:12:56+00:00,Postans,15:12:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,20.0,37.5,0.0,9.4,12.0,SW,41,16:16
2023-12-25 23:56:04+00:00,Postans,7:56:00,BURNT,POSTANS and THE SPECTACLES,CITY OF KWINANA,20.0,37.5,0.0,9.4,12.0,SW,41,16:16
2023-12-09 02:54:21+00:00,Postans,10:54:00,BURNT,"POSTANS, MANDOGALUP and ANKETELL",CITY OF KWINANA,13.5,29.0,0.0,10.2,13.0,E,52,7:48
2023-12-09 03:07:21+00:00,Postans,11:07:00,BURNT,"POSTANS, MANDOGALUP and ANKETELL",CITY OF KWINANA,13.5,29.0,0.0,10.2,13.0,E,52,7:48
2023-12-23 02:03:19+00:00,Postans,10:03:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,16.6,35.7,0.0,8.4,13.1,ESE,54,22:35
2023-12-23 08:21:55+00:00,Postans,16:21:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,16.6,35.7,0.0,8.4,13.1,ESE,54,22:35
2023-12-24 03:02:09+00:00,Postans,11:02:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,16.6,36.1,0.0,12.8,12.4,E,54,7:49
2023-12-24 08:02:20+00:00,Postans,16:02:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,16.6,36.1,0.0,12.8,12.4,E,54,7:49
2023-12-07 02:30:31+00:00,Postans,10:30:00,ADVICE,POSTANS,CITY OF KWINANA,16.1,27.1,0.0,10.4,7.7,SW,52,14:00
2023-12-07 07:34:26+00:00,Postans,15:34:00,ADVICE,POSTANS,CITY OF KWINANA,16.1,27.1,0.0,10.4,7.7,SW,52,14:00
2023-12-21 16:48:51+00:00,Postans,0:48:00,ADVICE,"BERTRAM, KWINANA TOWN CENTRE, ORELIA, PARMELIA, POSTANS and THE SPECTACLES",CITY OF KWINANA,22.4,38.1,0.0,22.8,9.6,E,72,0:27
2023-12-21 18:18:13+00:00,Postans,2:18:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,22.4,38.1,0.0,22.8,9.6,E,72,0:27
2023-12-21 19:58:40+00:00,Postans,3:58:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,22.4,38.1,0.0,22.8,9.6,E,72,0:27
2023-12-06 06:34:31+00:00,Postans,14:34:00,ADVICE,POSTANS,CITY OF KWINANA,15.1,1.2,0.0,7.2,13.1,SW,48,16:06
2023-12-06 08:40:27+00:00,Postans,16:40:00,ADVICE,POSTANS,CITY OF KWINANA,15.1,1.2,0.0,7.2,13.1,SW,48,16:06
2023-12-06 10:40:33+00:00,Postans,18:40:00,ADVICE,POSTANS,CITY OF KWINANA,15.1,1.2,0.0,7.2,13.1,SW,48,16:06
2024-02-09 00:51:59+00:00,Redcliffe,8:51:00,ADVICE,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",TOWN of BASSENDEAN and CITIES of BELMONT and SWAN,19.9,42.0,0.0,14.2,12.5,SW,33,15:34
2024-02-09 02:32:18+00:00,Redcliffe,10:32:00,ADVICE,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",TOWN of BASSENDEAN and CITIES of BELMONT and SWAN,19.9,42.0,0.0,14.2,12.5,SW,33,15:34
2024-02-09 03:55:32+00:00,Redcliffe,11:55:00,ADVICE,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",TOWN of BASSENDEAN and CITIES of BELMONT and SWAN,19.9,42.0,0.0,14.2,12.5,SW,33,15:34
2024-02-09 07:39:41+00:00,Redcliffe,15:39:00,BURNT,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",CITIES of BELMONT and SWAN,19.9,42.0,0.0,14.2,12.5,SW,33,15:34
2024-01-05 03:00:23+00:00,Rockingham,11:00:00,ADVICE,EAST ROCKINGHAM,CITY OF ROCKINGHAM,17.0,28.7,0.0,NULL,NULL,SSW,52.0,16:34
2024-01-05 07:36:31+00:00,Rockingham,15:36:00,BURNT,EAST ROCKINGHAM,CITY OF ROCKINGHAM,17.0,28.7,0.0,NULL,NULL,SSW,52.0,16:34
2024-01-07 12:38:03+00:00,Rockingham,20:38:00,ADVICE,EAST ROCKINGHAM,CITY OF ROCKINGHAM,19.2,30.9,0.0,NULL,NULL,SSW,43.0,17:25
2024-01-07 12:44:35+00:00,Rockingham,20:44:00,ADVICE,EAST ROCKINGHAM,CITY OF ROCKINGHAM,19.2,30.9,0.0,NULL,NULL,SSW,43.0,17:25
2024-01-07 15:22:40+00:00,Rockingham,23:22:00,BURNT,EAST ROCKINGHAM,CITY OF ROCKINGHAM,19.2,30.9,0.0,NULL,NULL,SSW,43.0,17:25
2024-02-29 04:20:27+00:00,Rockingham,12:20:00,ADVICE,KARNUP and BALDIVIS,CITY OF ROCKINGHAM,17.8,24.9,0.0,NULL,NULL,S,59.0,19:31
2024-02-29 04:55:28+00:00,Rockingham,12:55:00,ADVICE,KARNUP and BALDIVIS,CITY OF ROCKINGHAM,17.8,24.9,0.0,NULL,NULL,S,59.0,19:31
2024-02-29 07:37:55+00:00,Rockingham,15:37:00,ADVICE,KARNUP and BALDIVIS,CITY OF ROCKINGHAM,17.8,24.9,0.0,NULL,NULL,S,59.0,19:31
2024-02-29 11:16:19+00:00,Rockingham,19:16:00,ADVICE,KARNUP and BALDIVIS,CITY OF ROCKINGHAM,17.8,24.9,0.0,NULL,NULL,S,59.0,19:31
2024-01-04 22:50:30+00:00,Rockingham,6:50:00,ADVICE,EAST ROCKINGHAM,CITY OF ROCKINGHAM,17.1,31.9,0.0,NULL,NULL,E,56.0,4:06
2023-12-29 01:16:12+00:00,Roleystone,9:16:00,BURNT,ROLEYSTONE,CITY OF ARMADALE,14.0,29.5,0.0,NULL,NULL,ENE,65,2:09
2023-12-28 07:19:55+00:00,Roleystone,15:19:00,ADVICE,ROLEYSTONE,CITY OF ARMADALE,15.1,27.9,0.0,NULL,NULL,ESE,70,2:54
2023-12-27 20:08:42+00:00,Roleystone,4:08:00,ADVICE,ROLEYSTONE,CITY OF ARMADALE,14.2,26.2,0.0,NULL,NULL,ESE,59,23:06
2023-12-27 20:30:55+00:00,Roleystone,4:30:00,ADVICE,ROLEYSTONE,CITY OF ARMADALE,14.2,26.2,0.0,NULL,NULL,ESE,59,23:06
2023-12-27 23:12:38+00:00,Roleystone,7:12:00,ADVICE,ROLEYSTONE,CITY OF ARMADALE,14.2,26.2,0.0,NULL,NULL,ESE,59,23:06
2024-02-09 00:51:59+00:00,South Guildford,8:51:00,ADVICE,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",TOWN of BASSENDEAN and CITIES of BELMONT and SWAN,18.8,43.4,0.0,14.2,12.5,ENE,46,7:17
2024-02-09 02:32:18+00:00,South Guildford,10:32:00,ADVICE,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",TOWN of BASSENDEAN and CITIES of BELMONT and SWAN,18.8,43.4,0.0,14.2,12.5,ENE,46,7:17
2024-02-09 03:55:32+00:00,South Guildford,11:55:00,ADVICE,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",TOWN of BASSENDEAN and CITIES of BELMONT and SWAN,18.8,43.4,0.0,14.2,12.5,ENE,46,7:17
2024-02-09 07:39:41+00:00,South Guildford,15:39:00,BURNT,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",CITIES of BELMONT and SWAN,18.8,43.4,0.0,14.2,12.5,ENE,46,7:17
2024-02-08 22:05:59+00:00,South Guildford,6:05:00,WATCH AND ACT,"HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD",CITY OF SWAN and SHIRE OF KALAMUNDA,15.4,41.1,0.0,11.8,12.7,ENE,50,12:21
2024-02-08 23:34:14+00:00,South Guildford,7:34:00,WATCH AND ACT,"PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD",CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA,15.4,41.1,0.0,11.8,12.7,ENE,50,12:21
2023-12-04 02:36:11+00:00,South Lake,10:36:00,ADVICE,Lake Muir Nature Reserve,Shire of Manjimup,16.1,26.1,0.0,8.0,10.1,SSW,43,15:30
2023-12-04 07:29:54+00:00,South Lake,15:29:00,ADVICE,Lake Muir Nature Reserve,Shire of Manjimup,16.1,26.1,0.0,8.0,10.1,SSW,43,15:30
2023-12-11 00:58:31+00:00,South Lake,8:58:00,BURNT,Lake Muir Nature Reserve,Shire of Manjimup,15.2,33.9,0.0,10.4,13.2,E,61,6:34
2024-01-15 02:21:00+00:00,South Lake,10:20:00,ADVICE,Lake Muir Nature Reserve,SHIRE OF MANJIMUP,21.8,36.6,0.0,11.0,12.1,W,43,11:44
2023-12-02 09:59:55+00:00,South Lake,17:59:00,ADVICE,Lake Muir Nature Reserve,Shire of Manjimup,17.1,26.1,0.0,9.0,9.1,W,39,16:02
2023-12-09 06:25:21+00:00,South Lake,14:25:00,ADVICE,Lake Muir Nature Reserve,Shire of Manjimup,13.5,29.0,0.0,10.2,13.0,E,52,7:48
2023-12-09 08:14:03+00:00,South Lake,16:14:00,ADVICE,Lake Muir Nature Reserve,Shire of Manjimup,13.5,29.0,0.0,10.2,13.0,E,52,7:48
2024-01-13 02:41:36+00:00,South Lake,10:41:00,ADVICE,Lake Muir Nature Reserve,SHIRE OF MANJIMUP,22.9,41.3,0.8,11.0,11.3,E,57,0:39
2024-01-13 07:36:43+00:00,South Lake,15:36:00,ADVICE,Lake Muir Nature Reserve,SHIRE OF MANJIMUP,22.9,41.3,0.8,11.0,11.3,E,57,0:39
2023-12-03 02:41:43+00:00,South Lake,10:41:00,ADVICE,Lake Muir Nature Reserve,Shire of Manjimup,18.1,27.5,0.0,6.8,8.1,SW,33,11:47
2023-12-10 02:25:03+00:00,South Lake,10:25:00,ADVICE,Lake Muir Nature Reserve,Shire of Manjimup,14.1,31.4,0.0,10.8,13.3,E,57,3:36
2023-12-10 07:27:22+00:00,South Lake,15:27:00,ADVICE,Lake Muir Nature Reserve,Shire of Manjimup,14.1,31.4,0.0,10.8,13.3,E,57,3:36
2023-12-24 06:38:44+00:00,South Lake,14:38:00,ADVICE,Lake Muir Nature Reserve,Shire of Manjimup,16.6,36.1,0.0,12.8,12.4,E,54,7:49
2023-12-31 01:40:45+00:00,South Lake,9:40:00,ADVICE,Lake Muir Nature Reserve,SHIRE OF MANJIMUP,18.9,33.0,0.0,9.0,13.1,ESE,44,0:40
2024-01-14 01:27:28+00:00,South Lake,9:27:00,ADVICE,Lake Muir Nature Reserve,SHIRE OF MANJIMUP,23.4,41.5,0.0,11.2,12.7,NE,52,12:29
2024-01-14 07:27:02+00:00,South Lake,15:27:00,ADVICE,Lake Muir Nature Reserve,SHIRE OF MANJIMUP,23.4,41.5,0.0,11.2,12.7,NE,52,12:29
2023-12-28 05:56:35+00:00,South Lake,13:56:00,ADVICE,Lake Muir Nature Reserve,SHIRE OF MANJIMUP,18.2,31.7,0.0,9.2,11.4,ESE,78,23:31
2023-12-26 02:15:38+00:00,South Lake,10:15:00,ADVICE,Lake Muir Nature Reserve,SHIRE OF MANJIMUP,21.1,28.3,0.0,10.6,9.5,SW,41,14:40
2023-12-26 07:39:23+00:00,South Lake,15:39:00,ADVICE,Lake Muir Nature Reserve,SHIRE OF MANJIMUP,21.1,28.3,0.0,10.6,9.5,SW,41,14:40
2024-01-09 07:44:02+00:00,South Lake,15:44:00,ADVICE,Lake Muir Nature Reserve,SHIRE OF MANJIMUP,17.4,33.4,0.0,12.4,13.0,SW,48,14:00
2023-12-06 03:02:45+00:00,South Lake,11:02:00,BURNT,Lake Muir Nature Reserve,Shire of Manjimup,16.6,33.0,0.0,7.2,13.1,SW,48,16:06
2024-01-24 02:52:18+00:00,South Lake,10:52:00,BURNT,Lake Muir Nature Reserve,SHIRE OF MANJIMUP,16.8,31.1,0.0,8.6,12.9,SW,52,14:38
2024-02-09 00:51:59+00:00,South Perth,8:51:00,ADVICE,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",TOWN of BASSENDEAN and CITIES of BELMONT and SWAN,19.9,42.0,0.0,14.2,12.5,SW,33,15:34
